"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Pelobium",0,0,0,3.10297213013865e-06,2.0976691539429e-06,3.54084452682809e-06,7.74530344162558e-07,1.5980024968789e-06,3.34580575367063e-06,2.12385696672872e-06,1.1437621310271e-06,1.21622985771327e-06,0,7.52031047852488e-07,0,0,0,2.7282300880127e-06,0,0,0,0,0,1.70653511935507e-06,0,0,0,0,0,0
"g_Pelodictyon",5.34149717587414e-06,2.04562354185397e-06,1.32340777502068e-06,1.55148606506933e-06,4.19533830788581e-06,9.56028022243585e-06,1.16179551624384e-05,1.39825218476904e-05,1.28255887224041e-05,9.55735635027923e-06,2.47815128389205e-05,1.45947582925592e-05,2.02498425574741e-06,1.00270806380332e-06,0,2.09133345266236e-05,0,5.45646017602541e-06,2.84077996454707e-06,0,7.14689513861046e-07,0,0,5.68845039785022e-07,0,2.19454976251314e-06,0,8.67830311403551e-07,0,0
"g_Pelolinea",0.000122854435045105,6.8528388652108e-05,5.29363110008271e-06,1.13775644771751e-05,2.3074360693372e-05,2.51399961404795e-05,3.330480479899e-05,6.8314606741573e-05,7.19348237039185e-05,5.6282209618311e-05,7.96820951282214e-05,5.67573933599526e-05,4.04996851149482e-06,0,1.80889770941867e-05,1.23019614862492e-06,0,5.45646017602541e-06,0,0,0,5.59930399089834e-05,5.68623462402105e-05,5.68845039785022e-07,7.59644061178694e-07,7.3151658750438e-07,0,5.2069818684213e-06,0,0
"g_Pelomicrobium",3.05228410049951e-06,0,6.61703887510339e-07,3.10297213013865e-06,1.25860149236574e-06,2.12450671609686e-06,3.48538654873151e-06,6.39200998751561e-06,6.13397721506282e-06,4.77867817513962e-06,8.76884300454112e-06,4.0540995257109e-06,6.74994751915804e-07,5.01354031901658e-07,0,6.15098074312459e-06,0,8.18469026403811e-06,0,0,7.14689513861046e-07,1.33847904164901e-06,1.83850542116154e-06,0,0,0,0,8.67830311403551e-07,0,0
"g_Pelomonas",7.24917473868633e-05,3.27299766696635e-05,8.60215053763441e-06,4.55102579087002e-05,4.32119845712238e-05,4.14278809638887e-05,9.06200502670193e-05,9.98751560549313e-05,0.000123237178593535,8.65471713941953e-05,0.000107513640316548,0.000103784947858199,0.00021397333635731,2.25609314355746e-06,6.46034896220954e-06,0.000119944124490929,0.000173185163804301,5.18363716722413e-05,6.20913335108144e-05,4.63609285431688e-05,0.000196539616311788,1.45001896178642e-05,1.73344796852374e-05,2.84422519892511e-06,2.27893218353608e-06,2.92606635001752e-06,2.04706404956351e-06,0,2.64896276551713e-06,5.52305645944466e-06
"g_Pelorhabdus",7.85963155878623e-05,9.20530593834286e-06,1.32340777502068e-06,6.05079565377037e-05,2.34938945241605e-05,1.94746448975545e-05,1.31670158507635e-05,2.79650436953808e-05,5.18599891818947e-05,2.33624266340159e-05,3.24065937124346e-05,2.63516469171208e-05,2.7674784828548e-05,0.000146896731347186,2.19651864715124e-05,1.16868634119367e-05,0.000115456775869534,1.63693805280762e-05,2.06971111702715e-05,2.12632830160398e-05,8.57627416633255e-06,2.36464630691324e-05,3.09919485281517e-05,2.73045619096811e-05,0.000287145455125546,4.60855450127759e-05,4.81060051647426e-05,1.47531152938604e-05,1.6556017284482e-05,0.000264186200643436
"g_Pelosinus",4.88365456079921e-05,2.65931060441016e-05,1.05872622001654e-05,0.00020634764665422,4.48901198943782e-05,4.6385063301448e-05,1.82014630878201e-05,3.91510611735331e-05,8.30875095494873e-05,5.78751023433576e-05,7.73945708661672e-05,3.00003364902606e-05,0.000128249002864003,0.000172716463990121,5.81431406598859e-05,2.82945114183731e-05,0,4.91081415842286e-05,1.74505054965034e-05,3.31149489594063e-05,0.000160805140618735,4.81852454993642e-05,5.01649336345506e-05,0.000157570076020451,3.34243386918625e-05,0.00017702701417606,7.1647241734723e-06,6.33516127324592e-05,1.05958510620685e-05,1.84101881981489e-06
"g_Pelotomaculum",9.23315940401101e-05,6.6482765110254e-05,1.72043010752688e-05,7.70571412317765e-05,8.47458338192934e-05,6.05484414087604e-05,8.09384209649874e-05,0.000107865168539326,0.000144984915992394,0.000117343097411762,0.000136870201679577,9.64875687119193e-05,7.15494437030752e-05,0.000139877774900563,6.20193500372116e-05,7.44268669918075e-05,0,0.000267366548625245,0.000263786710993656,0.000133854109478021,0.000298025527280056,0.000694447542775559,0.000737634639333169,0.000426064934798982,3.26646946306838e-05,4.09649289002453e-05,5.11766012390879e-06,3.38453821447385e-05,7.94688829655138e-06,7.36407527925954e-06
"g_Pelovirga",3.05228410049951e-06,1.02281177092698e-05,0,1.55148606506933e-06,9.22974427734878e-06,3.54084452682809e-06,9.2943641299507e-06,5.99250936329588e-06,6.69161150734126e-06,8.49542786691487e-06,8.38758896086542e-06,7.29737914627961e-06,0,1.00270806380332e-06,2.58413958488382e-06,1.90680403036862e-05,0,4.09234513201905e-05,0,0,0,2.23079840274834e-07,6.56609078986264e-07,5.68845039785022e-07,0,0,0,0,0,0
"g_Penaeicola",7.63071025124877e-07,2.04562354185397e-06,0,0,2.93673681552007e-06,0,3.87265172081279e-07,3.59550561797753e-06,5.57634292278438e-07,4.77867817513962e-06,1.5250161747028e-06,2.43245971542654e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Pengzhenrongella",1.52614205024975e-06,5.11405885463492e-06,0,5.17162021689775e-06,7.97114278498304e-06,2.12450671609686e-06,0.000217255761537598,0.000335580524344569,0.000245359088602513,0.000262296335390997,0.000296615645979695,0.00033851731039686,2.02498425574741e-06,2.50677015950829e-07,0,1.23019614862492e-05,0,2.7282300880127e-06,8.11651418442019e-07,1.04573523029704e-06,2.14406854158314e-06,2.23079840274834e-07,9.19252710580769e-07,0,0,0,2.04706404956351e-06,0,2.64896276551713e-06,0
"g_Peptacetobacter",1.52614205024975e-06,4.09124708370794e-06,3.3085194375517e-06,3.10297213013865e-06,5.87347363104013e-06,2.83267562146247e-06,1.31670158507635e-05,7.19101123595506e-06,2.6766446029365e-05,9.23877780526993e-05,9.3025986656871e-05,1.01352488142772e-05,2.69997900766322e-05,0.000891156791705198,0.000298468122054081,4.05964729046223e-05,0,0.000125498584048584,0.00355138078139305,0.001591260442102,0.00502641135098473,0.0110785910277288,0.011636163454163,0.00440286060793607,5.01365080377938e-05,4.31594786627584e-05,4.29883450408338e-05,3.73167033903527e-05,0.000146355192794821,2.20922258377786e-05
"g_Peptidiphaga",7.63071025124877e-07,0,0,0,0,0,3.87265172081279e-07,1.19850187265918e-06,5.57634292278438e-07,0,3.81254043675701e-07,1.62163981028436e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Peptoanaerobacter",6.86763922612389e-06,1.02281177092698e-05,1.32340777502068e-06,4.65445819520798e-06,1.00688119389259e-05,1.34552092019468e-05,3.09812137665023e-05,3.07615480649189e-05,3.34580575367063e-05,4.35390678179387e-05,3.20253396687589e-05,1.94596777234123e-05,7.42494227107384e-06,5.08874342380183e-05,0.000470313404448855,1.23019614862492e-06,0,0.000163693805280762,7.58894076243288e-05,0.000109802199181189,0.000913373198714417,9.01242554710331e-05,9.13999837948879e-05,4.83518283817269e-05,3.57032708753986e-05,2.04824644501226e-05,8.18825619825406e-06,1.56209456052639e-05,1.92049800499992e-05,1.19666223287968e-05
"g_Peptoclostridium",3.05228410049951e-06,1.63649883348318e-05,5.29363110008271e-06,1.39633745856239e-05,2.72696990012578e-05,2.15991516136514e-05,1.58778720553324e-05,1.67790262172285e-05,3.84767661672122e-05,5.94679950684041e-05,5.37568201582738e-05,1.17568886245616e-05,3.37497375957902e-06,0.000264464251828125,0.000443179938807575,3.62907863844351e-05,0,0.000144596194664673,0.000157866200886973,7.35500445308919e-05,0.000183675205062289,0.000406897628661298,0.000416552799708886,0.000441992595912962,6.07715248942955e-05,6.36419431128811e-05,0.000101329670453394,4.68628368157917e-05,4.50323670137912e-05,0.000115984185648338
"g_Peptococcus",7.63071025124877e-07,1.02281177092698e-06,0,1.03432404337955e-06,8.39067661577162e-07,7.08168905365619e-07,5.42171240913791e-06,6.39200998751561e-06,2.78817146139219e-06,3.18578545009308e-06,4.57504852410841e-06,8.51360900399288e-06,6.74994751915804e-07,6.64294092269697e-05,7.75241875465145e-06,1.23019614862492e-06,0,3.00105309681397e-05,2.43495425532606e-06,2.78862728079211e-06,3.57344756930523e-06,2.23079840274834e-07,6.56609078986264e-07,1.25145908752705e-05,6.91276095672612e-05,0.000227501658713862,0.000216988789253733,0.000238653335635976,5.36414960017218e-05,7.73227904322252e-05
"g_Peptoniphilus",1.90767756281219e-05,3.68212237533714e-05,9.26385442514475e-06,3.77528275833536e-05,4.4051052232801e-05,2.33695738770654e-05,3.75647216918841e-05,5.83270911360799e-05,9.81436354410051e-05,8.70781356358775e-05,8.50196517396813e-05,5.10816540239573e-05,2.29498215651373e-05,0.0002268626994355,0.000209315306375589,1.66076480064364e-05,0,0.000229171327393067,0.000482932593973001,0.00062186388361664,0.00766790379421516,0.000510406674548821,0.000492719452871292,0.000658722556071056,0.000287145455125546,0.000819298578004906,0.000712378289248103,0.000917296639153553,0.000417873876260327,0.000379249876881866
"g_Peptostreptococcus",3.73904802311189e-05,0.000112509294801968,9.92555831265509e-06,0.000141702393942998,0.000228226403948988,0.000103038575730698,4.25991689289407e-05,5.07365792759051e-05,0.00191491615968416,0.000123183704070266,0.0001223825480199,5.10816540239573e-05,1.75498635498109e-05,0.000407099473904147,0.000126622839659307,1.35321576348741e-05,0.000173185163804301,9.82162831684573e-05,0.00150114929840851,0.000490798401419411,0.000811172598232287,0.00190064023914159,0.00184165714474067,0.00109843977182488,0.00063430279108421,0.000359174644464651,0.000162741591940299,0.000777575959017581,9.13892154103409e-05,0.00045012910144474
"g_Peredibacter",0,0,0,0,0,0,0,7.99001248439451e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Peribacillus",5.95195399597404e-05,9.10302476125016e-05,5.95533498759305e-06,7.96429513402254e-05,9.73318487429508e-05,7.93149174009493e-05,6.46732837375736e-05,9.22846441947566e-05,0.000109853955578852,7.96446362523269e-05,9.41697487878981e-05,8.10819905142179e-05,1.48498845421477e-05,0.000210067339366795,8.39845365087241e-05,6.58154939514331e-05,0,0.000180063185808838,0.00641975689416715,0.00022274160405327,0.000335904071514692,0.000416266981952841,0.0004158961906299,0.000431184540157047,0.000291703319492619,0.000368684360102207,0.000533260184911296,0.000262952584355276,0.000569526994586182,0.000426195856787146
"g_Periweissella",9.15685230149852e-06,2.45474825022476e-05,5.95533498759305e-06,3.15468833230763e-05,3.48213079554522e-05,4.85095700175449e-05,5.80897758121919e-06,1.1585518102372e-05,1.28255887224041e-05,1.32741060420545e-05,1.1437621310271e-05,1.29731184822749e-05,0,6.0162483828199e-06,2.97176052261639e-05,1.23019614862492e-06,0,3.54669911441651e-05,4.05825709221009e-07,3.83436251108915e-06,2.14406854158314e-06,1.76233073817119e-05,1.60212615272648e-05,1.25145908752705e-05,7.59644061178694e-07,1.46303317500876e-06,1.02353202478176e-06,8.67830311403551e-07,1.32448138275856e-06,2.76152822972233e-06
"g_Perlabentimonas",1.52614205024975e-06,2.04562354185397e-06,0,1.55148606506933e-06,1.67813532315432e-06,2.47859116877967e-06,4.64718206497535e-06,1.03870162297129e-05,2.23053716911375e-06,4.77867817513962e-06,9.53135109189252e-06,8.91901895656397e-06,0,3.76015523926244e-06,5.16827916976763e-06,0,0,1.63693805280762e-05,0,6.97156820198027e-07,0,0,1.31321815797253e-07,0,0,0,0,0,0,0
"g_Perlucidibaca",1.06829943517483e-05,5.11405885463492e-06,1.98511166253102e-06,2.58581010844888e-06,5.03440596946297e-06,6.01943569560776e-06,1.39415461949261e-05,1.31835205992509e-05,1.67290287683531e-05,1.96456769422406e-05,1.67751779217308e-05,8.51360900399288e-06,1.34998950383161e-06,1.7547391116558e-06,0,2.15284326009361e-05,0,0,4.05825709221009e-07,0,0,0,1.05057452637802e-06,0,7.59644061178694e-07,0,0,0,0,1.84101881981489e-06
"g_Permianibacter",5.11257586833667e-05,1.73878001057587e-05,3.97022332506203e-06,2.01693188459012e-05,3.52408417862408e-05,2.08909827082858e-05,2.6334031701527e-05,2.55680399500624e-05,2.39782745679728e-05,2.23004981506515e-05,2.85940532756776e-05,1.8243447865699e-05,1.14749107825687e-05,1.25338507975415e-06,0,2.2758628749561e-05,2.88641939673835e-05,1.09129203520508e-05,0,0,0,0,6.56609078986264e-07,1.13769007957004e-06,0,0,0,8.67830311403551e-07,0,0
"g_Persephonella",7.63071025124877e-07,1.12509294801968e-05,1.32340777502068e-06,3.62013415182843e-06,8.8102104465602e-06,4.24901343219371e-06,8.90709895786942e-06,5.99250936329588e-06,9.47978296873344e-06,7.43349938355052e-06,1.44876536596766e-05,6.08114928856635e-06,0,3.00812419140995e-06,3.87620937732573e-06,3.07549037156229e-06,0,0,8.11651418442019e-07,0,2.85875805544418e-06,1.27155508956656e-05,1.33948252113198e-05,8.53267559677533e-06,0,0,0,0,0,1.84101881981489e-06
"g_Persicimonas",6.86763922612389e-06,7.15968239648889e-06,1.32340777502068e-06,4.1372961735182e-06,8.8102104465602e-06,1.06225335804843e-06,3.52411306593964e-05,2.11735330836454e-05,3.79191318749338e-05,2.92030332925199e-05,2.89753073193533e-05,2.95949265376895e-05,4.04996851149482e-06,5.01354031901658e-07,3.87620937732573e-06,6.15098074312459e-06,0,2.7282300880127e-06,0,0,0,1.11539920137417e-06,5.25287263189011e-07,2.27538015914009e-06,0,0,0,8.67830311403551e-07,0,0
"g_Persicirhabdus",5.34149717587414e-05,6.44371415684e-05,8.60215053763441e-06,8.79175436872618e-06,3.44017741246636e-05,1.84123915395061e-05,1.27797506786822e-05,1.83770287141074e-05,2.56511774448081e-05,1.80527842171941e-05,3.54566260618402e-05,1.74326279605569e-05,8.77493177490545e-06,2.25609314355746e-06,0,2.21435306752485e-05,0,3.54669911441651e-05,0,2.4400488706931e-06,2.14406854158314e-06,2.23079840274834e-07,1.31321815797253e-07,0,1.51928812235739e-06,2.19454976251314e-06,1.02353202478176e-06,8.67830311403551e-07,0,1.84101881981489e-06
"g_Persicitalea",1.52614205024975e-06,2.04562354185397e-06,0,3.10297213013865e-06,3.77580447709723e-06,4.95718233755933e-06,1.82014630878201e-05,1.79775280898876e-05,1.28255887224041e-05,1.32741060420545e-05,1.71564319654065e-05,1.74326279605569e-05,1.34998950383161e-06,4.01083225521327e-06,1.29206979244191e-06,3.32152960128728e-05,0,2.7282300880127e-06,0,0,0,3.12311776384768e-06,6.56609078986264e-07,0,7.59644061178694e-07,0,0,8.67830311403551e-07,0,0
"g_Persicobacter",1.14460653768731e-05,4.09124708370794e-06,6.61703887510339e-07,2.58581010844888e-06,3.35627064630865e-06,3.8949289795109e-06,1.9363258604064e-06,1.99750312109863e-06,5.01870863050594e-06,4.77867817513962e-06,3.43128639308131e-06,3.24327962056872e-06,5.39995801532643e-06,1.25338507975415e-06,0,0,0,8.18469026403811e-06,0,0,0,0,2.62643631594506e-07,0,0,7.3151658750438e-07,1.02353202478176e-06,8.67830311403551e-07,0,1.84101881981489e-06
"g_Peterkaempfera",1.37352784522478e-05,2.04562354185397e-06,1.98511166253102e-06,4.65445819520798e-06,3.77580447709723e-06,3.8949289795109e-06,0.000319106501794974,0.000424669163545568,0.000333465306782506,0.000340879043159959,0.000375535233020565,0.0003758150260334,4.72496326341063e-06,5.01354031901658e-07,0,8.61137304037442e-06,0,0,0,0,0,0,1.31321815797253e-07,0,0,7.3151658750438e-07,0,8.67830311403551e-07,6.62240691379282e-07,0
"g_Peteryoungia",9.91992332662339e-06,2.04562354185397e-06,1.32340777502068e-06,9.82607841210573e-06,2.26548268625834e-05,2.47859116877967e-06,1.39415461949261e-05,1.19850187265918e-05,1.17103201378472e-05,1.00883205919614e-05,1.22001293976224e-05,6.48655924113743e-06,1.34998950383161e-06,1.25338507975415e-06,0,4.30568652018721e-06,0,0,0,0,0,0,6.56609078986264e-07,0,0,1.46303317500876e-06,0,8.67830311403551e-07,0,2.76152822972233e-06
"g_Petrachloros",7.63071025124877e-06,5.11405885463492e-06,6.61703887510339e-07,1.55148606506933e-06,3.77580447709723e-06,4.60309788487652e-06,9.68162930203198e-06,1.11860174781523e-05,8.92214867645501e-06,1.06192848336436e-05,1.37251455723252e-05,1.29731184822749e-05,1.28249002864003e-05,2.50677015950829e-07,0,9.22647111468688e-06,0,2.18258407041016e-05,0,0,0,0,0,0,0,1.46303317500876e-06,0,8.67830311403551e-07,0,0
"g_Petrimonas",6.86763922612389e-06,3.06843531278095e-06,0,4.1372961735182e-06,3.77580447709723e-06,1.77042226341405e-06,3.09812137665023e-06,2.39700374531835e-06,1.11526858455688e-06,1.59289272504654e-06,1.9062702183785e-06,2.83786966799763e-06,0,9.27504959018068e-06,5.16827916976763e-06,1.72227460807488e-05,0,1.90976106160889e-05,2.43495425532606e-06,0,0,8.92319361099337e-07,7.87930894783517e-07,1.13769007957004e-06,0,0,1.22823842973811e-05,0,6.62240691379282e-07,9.20509409907443e-07
"g_Petrocella",0,1.02281177092698e-06,0,0,0,1.06225335804843e-06,1.16179551624384e-06,1.19850187265918e-06,1.11526858455688e-06,1.06192848336436e-06,7.62508087351401e-07,4.0540995257109e-07,6.74994751915804e-07,5.56502975410841e-05,0.00011499421152733,6.15098074312459e-07,0,3.27387610561524e-05,0,0,7.8615846524715e-06,2.23079840274834e-06,2.10114905275604e-06,7.39498551720529e-06,0,0,1.02353202478176e-06,0,0,0
"g_Petroclostridium",4.57842615074926e-06,7.15968239648889e-06,0,2.58581010844888e-05,1.3005548754446e-05,3.8949289795109e-06,5.80897758121919e-06,1.11860174781523e-05,1.61713944760747e-05,1.64598914921476e-05,2.9356561363029e-05,7.29737914627961e-06,2.69997900766322e-06,0.000171463078910367,5.55590010750021e-05,9.22647111468688e-06,0,6.00210619362795e-05,0.000112819547163441,2.474906711703e-05,2.71582015267197e-05,8.00856626586655e-05,8.06315948995132e-05,0.000197958073845188,5.31750842825086e-06,2.04824644501226e-05,1.02353202478176e-06,1.47531152938604e-05,2.64896276551713e-06,2.76152822972233e-06
"g_Petrotoga",6.10456820099901e-06,4.09124708370794e-06,1.32340777502068e-06,4.65445819520798e-06,6.29300746182871e-06,3.8949289795109e-06,1.47160765390886e-05,2.39700374531835e-05,2.39782745679728e-05,3.2388818742613e-05,3.58378801055159e-05,2.35137772491232e-05,2.49748058208847e-05,5.51489435091824e-05,1.4212767716861e-05,0,0,1.90976106160889e-05,2.27262397163765e-05,0.00114821728286615,1.35791007633599e-05,2.9669618756553e-05,3.20425230545297e-05,8.41890658881833e-05,0.000115465897299162,1.68248815126007e-05,6.3458985536469e-05,1.64887759166675e-05,2.5827386963792e-05,0.000138996920896024
"g_Phaeacidiphilus",2.28921307537463e-06,2.04562354185397e-06,0,4.1372961735182e-06,5.03440596946297e-06,2.47859116877967e-06,0.000285027166651822,0.000348364544319601,0.0003000072492458,0.000277163334158098,0.000330166001823157,0.000374598796175687,2.02498425574741e-06,0,0,6.76607881743705e-06,0,0,0,0,0,0,0,0,2.27893218353608e-06,0,0,0,0,0
"g_Phaeobacter",0.000145746565798851,6.13687062556191e-05,1.05872622001654e-05,0.000105501052424714,0.000105302991527934,0.000104808997994112,5.65407151238668e-05,4.55430711610487e-05,5.29752577664516e-05,4.56629247846675e-05,4.34629609790299e-05,3.97301753519668e-05,1.68748687978951e-05,4.76286330306575e-06,5.16827916976763e-06,5.04380420936216e-05,0,1.36411504400635e-05,1.21747712766303e-06,0,0,1.56155888192384e-06,1.31321815797253e-06,1.70653511935507e-06,0,2.19454976251314e-06,1.02353202478176e-06,4.33915155701775e-06,2.64896276551713e-06,3.68203763962977e-06
"g_Phaeocystidibacter",1.06829943517483e-05,1.02281177092698e-06,0,3.62013415182843e-06,6.7125412926173e-06,3.54084452682809e-06,1.9363258604064e-06,2.39700374531835e-06,2.23053716911375e-06,2.12385696672872e-06,1.5250161747028e-06,2.02704976285545e-06,1.34998950383161e-06,7.52031047852488e-07,0,6.15098074312459e-06,0,5.45646017602541e-06,0,0,1.42937902772209e-06,0,0,0,0,2.19454976251314e-06,0,0,0,9.20509409907443e-07
"g_Phaeodactylibacter",4.27319774069931e-05,1.22737412511238e-05,1.98511166253102e-06,1.81006707591421e-05,2.81087666628349e-05,1.91205604448717e-05,1.31670158507635e-05,1.43820224719101e-05,2.2863005983416e-05,2.60172478424268e-05,2.02064643148121e-05,7.7027890988507e-06,1.07999160306529e-05,5.01354031901658e-06,3.87620937732573e-06,5.04380420936216e-05,0,8.18469026403811e-06,4.05825709221009e-07,0,0,8.92319361099337e-07,9.19252710580769e-07,0,0,1.46303317500876e-06,1.02353202478176e-06,8.67830311403551e-07,4.63568483965497e-06,0
"g_Phaeovibrio",7.63071025124877e-07,1.02281177092698e-06,0,2.0686480867591e-06,5.45393980025155e-06,7.08168905365619e-07,7.35803826954431e-06,5.59300873907616e-06,7.24924579961969e-06,7.43349938355052e-06,4.57504852410841e-06,4.86491943085308e-06,4.04996851149482e-06,5.01354031901658e-07,0,9.22647111468688e-06,0,1.36411504400635e-05,1.21747712766303e-06,6.97156820198027e-07,2.14406854158314e-06,6.69239520824503e-07,5.25287263189011e-07,0,7.59644061178694e-07,0,0,0,0,0
"g_Phaeovulum",3.58643381808692e-05,8.18249416741588e-06,1.98511166253102e-06,1.29290505422444e-05,1.92985562162747e-05,6.72760460097338e-06,1.85887282599014e-05,2.43695380774032e-05,3.79191318749338e-05,2.86720690508377e-05,2.85940532756776e-05,2.2702957343981e-05,4.72496326341063e-06,7.52031047852488e-07,1.29206979244191e-06,7.99627496606196e-06,0,0,8.11651418442019e-07,1.74289205049507e-06,1.42937902772209e-06,2.23079840274834e-07,7.87930894783517e-07,5.68845039785022e-07,0,0,2.04706404956351e-06,1.7356606228071e-06,0,0
"g_Phascolarctobacterium",0.000152614205024975,0.00142579960867222,1.19106699751861e-05,0.000104983890403024,0.000122923412421054,5.09881611863245e-05,4.2986434101022e-05,6.51186017478152e-05,6.91466522425263e-05,6.26537805184972e-05,7.32007763857345e-05,6.20277227433767e-05,6.27745119281698e-05,0.00177103311769261,0.000387620937732573,0.00067291729329783,0.000144320969836917,0.00470892513190992,0.000150155512411773,0.000260388072343963,0.000423096192205739,0.000106855243491646,0.000104269521743019,0.000289542125250576,0.00663473123033471,0.00684041160975346,0.00232546476030415,0.00385663790387738,0.00396284829721362,0.00751411831307446
"g_Phaselicystis",0,0,0,0,4.19533830788581e-07,0,0,0,1.11526858455688e-06,0,1.1437621310271e-06,0,0,0,0,0,0,0,0,0,0,0,1.31321815797253e-07,0,0,0,0,0,0,0
"g_Phaseolibacter",3.05228410049951e-06,1.02281177092698e-06,0,5.17162021689775e-07,3.77580447709723e-06,1.41633781073124e-06,3.09812137665023e-06,2.39700374531835e-06,3.90344004594907e-06,2.12385696672872e-06,1.5250161747028e-06,2.43245971542654e-06,0,0,0,0,0,0,0,0,0,0,1.31321815797253e-07,0,0,0,2.04706404956351e-06,0,6.62240691379282e-07,0
"g_Phenylobacterium",0.000793593866129872,0.000233201083771352,3.11000827129859e-05,0.000350118688683978,0.000398137605418363,0.00034027515902818,0.000309812137665023,0.000332384519350812,0.000431608942223511,0.000328666865601269,0.000357997547011483,0.000268381388602061,0.00033614738645407,6.29199310036581e-05,3.10096750186058e-05,0.00111209731835693,0.000173185163804301,0.000136411504400635,4.3829176595869e-05,9.06303866257436e-06,2.42994434712756e-05,1.76233073817119e-05,2.36379268435055e-05,8.53267559677533e-06,1.36735931012165e-05,5.85213270003504e-06,1.12588522725993e-05,9.54613342543906e-06,1.72182579758613e-05,1.56486599684265e-05
"g_Phnomibacter",1.52614205024975e-06,2.04562354185397e-06,0,0,7.97114278498304e-06,6.72760460097338e-06,3.87265172081279e-06,3.99500624219725e-06,8.92214867645501e-06,4.24771393345744e-06,6.48131874248691e-06,4.0540995257109e-06,6.74994751915804e-07,1.25338507975415e-06,2.06731166790705e-05,2.39888248981859e-05,0,1.63693805280762e-05,2.43495425532606e-06,6.62298979188126e-06,7.14689513861046e-07,0,3.93965447391758e-07,0,0,7.3151658750438e-07,0,0,0,0
"g_Phocaeicola",5.79933979094906e-05,0.000155467389180902,7.94044665012407e-06,5.11990401472877e-05,4.95049920330526e-05,5.55912590712011e-05,2.24613799807142e-05,4.47440699126092e-05,2.62088117370866e-05,4.67248532680318e-05,4.65129933284355e-05,3.20273862531161e-05,4.72496326341063e-06,0.000140128451916514,4.2638303150583e-05,9.22647111468688e-06,0,0.000152780884928711,0.000678134760108307,0.00171047425835586,6.71808143029383e-05,8.99011756307582e-05,8.12882039784995e-05,0.00129355362047114,0.000143572727562773,3.87703791377321e-05,0.000187306360535062,0.00197344612813167,0.000130461416201719,0.000510882722498631
"g_Phocea",1.06829943517483e-05,1.02281177092698e-06,1.32340777502068e-06,4.1372961735182e-06,8.8102104465602e-06,9.20619576975304e-06,1.9363258604064e-06,4.7940074906367e-06,3.90344004594907e-06,1.43360345254189e-05,1.56314157907037e-05,3.64868957313981e-06,0,0.000183244898660056,9.69052344331431e-05,1.84529422293738e-06,0,4.09234513201905e-05,2.06971111702715e-05,4.53151933128718e-06,1.42937902772209e-05,3.83697325272715e-05,4.24169465025126e-05,0.000237208381590354,7.59644061178694e-07,1.46303317500876e-06,0,8.67830311403551e-07,0,9.20509409907443e-07
"g_Phocoenobacter",2.28921307537463e-06,6.13687062556191e-06,6.61703887510339e-07,4.1372961735182e-06,3.35627064630865e-06,3.54084452682809e-06,0,7.99001248439451e-07,0,1.06192848336436e-06,3.81254043675701e-07,0,2.69997900766322e-06,2.50677015950829e-07,0,0,0,0,0,0,0,4.46159680549669e-07,1.44453997376978e-06,0,1.06350168565017e-05,3.6575829375219e-06,1.43294483469446e-05,3.4713212456142e-06,5.29792553103425e-06,0
"g_Phoenicibacter",2.28921307537463e-06,2.04562354185397e-06,0,5.17162021689775e-07,1.25860149236574e-06,1.06225335804843e-06,3.48538654873151e-06,5.59300873907616e-06,7.80688009189813e-06,3.71674969177526e-06,1.02938591792439e-05,6.08114928856635e-06,0,3.00812419140995e-06,0,0,0,2.18258407041016e-05,3.24660567376808e-06,4.53151933128718e-06,5.00282659702732e-06,3.34619760412252e-06,3.02040176333681e-06,5.68845039785022e-07,7.59644061178694e-07,0,0,0,0,0
"g_Phorcysia",0,0,0,0,2.51720298473149e-06,0,7.74530344162558e-07,1.99750312109863e-06,2.78817146139219e-06,2.12385696672872e-06,1.5250161747028e-06,4.0540995257109e-07,0,7.26963346257405e-06,2.58413958488382e-06,1.23019614862492e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.62240691379282e-07,0
"g_Phormidesmis",3.43381961306194e-05,4.09124708370794e-05,5.95533498759305e-06,1.39633745856239e-05,2.89478343244121e-05,2.01828138029201e-05,3.71774565198028e-05,4.5143570536829e-05,5.46481606432869e-05,4.03532823678457e-05,3.85066584112458e-05,3.97301753519668e-05,6.74994751915804e-07,4.51218628711493e-06,5.16827916976763e-06,3.56756883101226e-05,0,1.63693805280762e-05,0,0,0,2.23079840274834e-06,2.75775813174231e-06,5.68845039785022e-07,7.59644061178694e-07,7.3151658750438e-06,7.1647241734723e-06,0,6.62240691379282e-07,4.60254704953721e-06
