"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Harpochytrium",0,0,0,0,0,0,0,1.49699478297318e-05,2.95406430013293e-05,2.13743721278187e-05,1.62895632768085e-05,5.77029288358022e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hartaetosiga",0,0,0,0,0,0,8.16993464052288e-06,5.23948174040613e-05,0.000118162572005317,9.26222792205479e-05,7.0588107532837e-05,6.59462043837739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Haslea",5.49148819330038e-05,0,0,0,0,0,3.26797385620915e-05,2.24549217445977e-05,5.90812860026587e-05,5.69983256741833e-05,4.34388354048228e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hazenia",0,0,0,0,0,0,0,2.99398956594636e-05,1.96937620008862e-05,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hebeloma",5.49148819330038e-05,0,0,7.57288905717531e-05,3.44340759615716e-05,0,4.90196078431373e-05,3.74248695743295e-05,2.95406430013293e-05,1.42495814185458e-05,2.71492721280142e-05,2.47298266439152e-05,0,0,0,2.94028285521067e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Helicocarpus",0,7.16589036187746e-05,0,0,0,0,4.08496732026144e-05,8.98196869783909e-05,4.92344050022156e-05,1.42495814185458e-05,3.25791265536171e-05,4.12163777398587e-05,0,7.52898659840386e-05,0,0,0,0.00021383513311237,0,0,0,4.22985005181566e-05,0,0,0,0,0,0,0,0
"g_Helicosporidium",0.000164744645799012,7.16589036187746e-05,0.00174825174825175,0.00106020446800454,0.00065424744326986,0.000249329925824347,0.00121732026143791,0.00134729530467586,0.000935453695042095,0.00107584339710021,0.00112397986609979,0.00106338254568835,0.00421005397843502,0.00180695678361693,0,0.00317550548362753,0,0.000641505399337111,0.000978095491100538,0.000185494342422556,0.000274853640436468,0.000634477507772349,0.000106570854393764,0.000512645249487355,0.00204498977505112,0.00147516800524504,0,0.00127334465195246,0,0
"g_Helicostylum",0,0,0,0,0,0,8.16993464052288e-06,1.49699478297318e-05,4.92344050022156e-05,0,2.17194177024114e-05,3.2973102191887e-05,0,0.000376449329920193,0,0,0,0,0,0,0,8.45970010363133e-05,0,0,0,0.000163907556138338,0,0,0,0
"g_Heliocybe",0,0,0,0,0.000172170379807858,0,6.5359477124183e-05,0.000142214504382452,7.87750480035449e-05,3.56239535463646e-05,6.51582531072342e-05,7.41894799317457e-05,0,0,0,0,0,0,0,0,0,4.22985005181566e-05,0,0,0,0,0,0,0,0
"g_Helminthocladia",0,0,0,0,0,0,0,0,9.84688100044311e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Helvella",0,0,0,0,0,0,0,0,1.96937620008862e-05,7.12479070927291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hematodinium",0,0,0,0,3.44340759615716e-05,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hemiarma",0,0,0,0,0,0,8.16993464052288e-06,0,0,7.12479070927291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hemiaulus",0,0,0,0,0,0,7.35294117647059e-05,1.49699478297318e-05,6.89281670031018e-05,6.41231163834562e-05,3.80089809792199e-05,3.2973102191887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hemichloris",0,0,0,0,0,0,0,0,1.96937620008862e-05,1.42495814185458e-05,0,3.2973102191887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hemiselmis",0,0,0,0,0,0,0.000122549019607843,5.23948174040613e-05,2.95406430013293e-05,0.000106871860639094,0.000103167234086454,7.41894799317457e-05,0,0,0,0,0,0,0,6.18314474741854e-05,2.74853640436468e-05,0.00012689550155447,9.13464466232264e-05,0.000170881749829118,0,0,0,0,0,0
"g_Hepatocystis",5.49148819330038e-05,0.000214976710856324,0,0.000833017796289284,0.00044764298750043,0.000311662407280434,8.98692810457516e-05,5.23948174040613e-05,0.00015755009600709,0.000213743721278187,0.000146606069491277,0.000181352062055378,0,0.000150579731968077,0,0,0,0,0.000120752529765499,0,0,0,0,0,0,0,0,0.00169779286926995,0.000335908632851864,0
"g_Hepatospora",0,0,0,0,0.000103302227884715,6.23324814560868e-05,0.000392156862745098,0.000239519165275709,0.000177243858007976,0.000349114744754373,0.000298641993408157,0.00032973102191887,3.95929841232134e-05,0.000150579731968077,0,9.80094285070224e-06,0,0.000534587832780926,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hericium",5.49148819330038e-05,0,0.00116550116550117,0,0.000103302227884715,0.000124664962912174,4.90196078431373e-05,3.74248695743295e-05,6.89281670031018e-05,9.26222792205479e-05,0.000141176215065674,9.89193065756609e-05,0,0,0,2.94028285521067e-05,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Hermanssonia",0.000109829763866008,0,0,0,3.44340759615716e-05,0,7.35294117647059e-05,5.98797913189273e-05,9.84688100044311e-05,5.69983256741833e-05,8.14478163840427e-05,6.59462043837739e-05,0,0,0,2.94028285521067e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Herpetomonas",0,0,0,0.000227186671715259,0,0,3.26797385620915e-05,2.24549217445977e-05,1.96937620008862e-05,2.84991628370917e-05,5.97283986816313e-05,3.2973102191887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Herposiphonia",0,0,0,0,0,6.23324814560868e-05,1.63398692810458e-05,4.49098434891954e-05,5.90812860026587e-05,0.000113996651348367,2.71492721280142e-05,4.12163777398587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hesseltinella",0.000219659527732015,0,0,0,0.000413208911538859,0.000124664962912174,0.000514705882352941,0.000726042469741993,0.000561272217025257,0.000626981582416017,0.00070588107532837,0.00056878601281005,1.31976613744045e-05,0.000978768257792501,0,0.000215620742715449,0,0.000106917566556185,0,6.18314474741854e-05,0,0.00012689550155447,1.52244077705377e-05,0.000341763499658237,0.000255623721881391,0,0.000945179584120983,0,0.000335908632851864,0
"g_Heterobasidion",0,0.000143317807237549,0,0,0,0,4.08496732026144e-05,1.49699478297318e-05,0,1.42495814185458e-05,2.17194177024114e-05,8.24327554797174e-06,0,0,0,0.000323431114073174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Heterocapsa",0,7.16589036187746e-05,0.000582750582750583,0,0.000378774835577287,0,0.000122549019607843,7.48497391486591e-05,4.92344050022156e-05,0.000384738698300737,0.000195474759321703,0.000346217573014813,0,0.000150579731968077,0,0,0,0,0,0,0,0,0,0,0.00332310838445808,0,0,0.000424448217317487,0,0
"g_Heterococcus",0,0,0,0,0,0,0,0,0,1.42495814185458e-05,5.42985442560285e-06,1.64865510959435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Heterodermia",0,0,0,0,6.88681519231431e-05,0,4.08496732026144e-05,0.000112274608722989,0.000118162572005317,8.5497488511275e-05,6.51582531072342e-05,0.000131892408767548,0,0,0,1.96018857014045e-05,0,0,0,0,0,4.22985005181566e-05,0,0,0,0,0,0,0,0
"g_Heterometopus",0,0,0,0,0,0,1.63398692810458e-05,2.24549217445977e-05,0,3.56239535463646e-05,5.97283986816313e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Heterosigma",0,0,0,0,0,0,6.5359477124183e-05,1.49699478297318e-05,5.90812860026587e-05,3.56239535463646e-05,2.17194177024114e-05,2.47298266439152e-05,0,0.00135521758771269,0,9.80094285070224e-06,0,0.00021383513311237,0,0.000927471712112781,0,0,0,0,0,0.000163907556138338,0,0,0,0.00061012812690665
"g_Heterostelium",0.000439319055464031,7.16589036187746e-05,0.00116550116550117,0.000454373343430519,0.000206604455769429,0.000249329925824347,0.00224673202614379,0.00282183516590445,0.00291467677613116,0.00325602935413772,0.00321990367438249,0.00244825283774761,0.000145174275118449,7.52898659840386e-05,0,0.000196018857014045,0,0,0,0,0,0.000782522259585898,0,0.00136705399863295,0.000255623721881391,0,0,0,0,0
"g_Hibberdia",0,0,0,0,0,0,0,0,0,7.12479070927291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hildenbrandia",0.000164744645799012,7.16589036187746e-05,0.00466200466200466,0,0,0,8.16993464052288e-06,7.48497391486591e-06,1.96937620008862e-05,4.27487442556375e-05,1.62895632768085e-05,4.12163777398587e-05,0.000343139195734516,0.000301159463936154,0,0,0.00353356890459364,0,1.20752529765499e-05,6.18314474741854e-05,0,0.00196688027409428,0,0.000341763499658237,0,0,0,0,0,0
"g_Hirsutella",0.000439319055464031,0.00121820136151917,0,0.000605831124574025,0,6.23324814560868e-05,4.08496732026144e-05,6.73647652337932e-05,0.00012800945300576,8.5497488511275e-05,0.000130316506214468,0.000107162582123633,0.00122738250781961,0.000150579731968077,0,0.000382236771177387,0.0088339222614841,0,1.20752529765499e-05,0,0.000989473105571283,0.000824820760104054,0.00100481091285549,0.000170881749829118,0,0.000163907556138338,0,0,0,0.00061012812690665
"g_Histiona",0,0,0,0,0,0,8.16993464052288e-05,8.98196869783909e-05,8.8621929003988e-05,0.000135371023476185,0.000124886651788866,4.12163777398587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Histomonas",0.000384404173531027,0.0850591185954855,0,0.00424081787201817,6.88681519231431e-05,0.00342828648008477,0.000212418300653595,0.000404188591402759,0.000196937620008862,0.000527234512486196,0.000385519664217802,0.000395677226302644,6.59883068720223e-05,0.000677608793856347,0,1.96018857014045e-05,0,0,0,0,0,4.22985005181566e-05,6.08976310821509e-05,0.00102529049897471,0.00204498977505112,0,0,0.00169779286926995,0.00335908632851864,0
"g_Histoplasma",0,0,0,0,6.88681519231431e-05,0,6.5359477124183e-05,0.000119759582637855,4.92344050022156e-05,7.12479070927292e-05,0.000108597088512057,0.00018959533760335,0,0,0,9.80094285070224e-06,0,0.000106917566556185,0,0,5.49707280872935e-05,0.000528731256476958,0.000502405456427745,0,0,0,0,0,0,0
"g_Holomastigotoides",0,0,0,0,0,0,0,0,0,7.12479070927291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Holosticha",0,0,0,0,0,0,0,0,0,3.56239535463646e-05,2.71492721280142e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Homarus",0,0,0,0,0.000137736303846286,0,0.000253267973856209,0.000800892208890652,0.000551425336024814,0.000669730326671654,0.000635292967795533,0.000585272563905994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hommersandiophycus",0,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Homo",0.000109829763866008,0,0.00116550116550117,7.57288905717531e-05,0,0,8.16993464052288e-06,7.48497391486591e-06,0,7.12479070927291e-06,0,8.24327554797174e-06,0.000105581290995236,0,0,0,0.00706713780918728,0,3.62257589296496e-05,0,0,0.00169194002072627,0.000593751903050971,0,0,0,0,0,0.000671817265703729,0
"g_Hondaea",0.0014827018121911,0.000501612325331422,0.00233100233100233,0.000681560015145778,0.000895285975000861,0.0023686342953313,0.00149509803921569,0.00181136368739755,0.00183151986608242,0.00230843218980442,0.0020904939538571,0.00181352062055378,0.000897440973459503,0.0023339858455052,0,0.000872283913712499,0,0,0,6.18314474741854e-05,0,0.000317238753886175,1.52244077705377e-05,0.00102529049897471,0.00178936605316973,0.0013112604491067,0.000945179584120983,0.000848896434634975,0.00201545179711119,0.0012202562538133
"g_Hortaea",5.49148819330038e-05,0,0,7.57288905717531e-05,0.000344340759615716,0.000249329925824347,0.00071078431372549,0.00082334713063525,0.000531731574023928,0.000669730326671654,0.000602713841241916,0.000964463239112694,7.91859682464267e-05,0.000225869597952116,0,7.84075428056179e-05,0,0.000106917566556185,0.00216147028280242,0.000247325789896742,0.00802572630074485,0.00207262652538968,0.00220753912672797,0.00512645249487355,0.000511247443762781,0.000491722668415014,0,0,0,0
"g_Humicola",0,0,0,0,0,0,0,0,9.84688100044311e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hyalinea",0,0,0,0,0,0,0,0,4.92344050022156e-05,1.42495814185458e-05,1.08597088512057e-05,2.47298266439152e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hyaloperonospora",0,0,0,0,0,0,1.63398692810458e-05,0,2.95406430013293e-05,1.42495814185458e-05,0,1.64865510959435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hyaloraphidium",0.000823723228995058,0.00100322465066284,0.00174825174825175,0.000302915562287012,0.000791983747116146,0.000685657296016954,0.00407679738562091,0.00488020299249257,0.00403722121018167,0.00469523707741085,0.00439275223031271,0.00516853376857828,0.000725871375592245,0,0,0.000460644313983005,0,0.000962258099005667,0.000181128794648248,0,0,0.000697925258549584,1.52244077705377e-05,0.00153793574846206,0.000511247443762781,0.000163907556138338,0,0.00127334465195246,0,0
"g_Hyaloscypha",5.49148819330038e-05,0,0,0,0,6.23324814560868e-05,0.000155228758169935,0.000172154400041916,0.000236325144010635,0.000270742046952371,0.000135746360640071,0.000206081888699294,0.000105581290995236,0,0,3.9203771402809e-05,0.00176678445229682,0,0.000108677276788949,6.18314474741854e-05,0.000137426820218234,0,0,0,0,0,0,0,0.000335908632851864,0
"g_Hydnomerulius",0,0,0,0,0,6.23324814560868e-05,4.08496732026144e-05,2.24549217445977e-05,2.95406430013293e-05,3.56239535463646e-05,4.34388354048228e-05,4.12163777398587e-05,1.31976613744045e-05,0,0,0,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Hydnum",0.000164744645799012,0,0,0,0,0,0.000196078431372549,0.000284429008764904,0.000275712668012407,0.000299241209789462,0.000293212138982554,0.000206081888699294,2.63953227488089e-05,0,0,1.96018857014045e-05,0,0,0,0.000185494342422556,0,6.34477507772349e-05,0,0,0,0,0,0,0,0
"g_Hydrodictyon",0,0,0,0,0,0,1.63398692810458e-05,1.49699478297318e-05,0,1.42495814185458e-05,1.62895632768085e-05,8.24327554797174e-06,0.00085784798933629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hydropuntia",0,0,0,0,0,0,0,0,0,0,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hygrophoropsis",0,0,0,0,0,0,3.26797385620915e-05,0.00016466942612705,8.8621929003988e-05,6.41231163834562e-05,0.000130316506214468,0.000206081888699294,0,7.52898659840386e-05,0,0,0,0,1.20752529765499e-05,0,0,0,0,0,0,0,0,0,0,0
"g_Hymenopellis",5.49148819330038e-05,0,0.000582750582750583,0,3.44340759615716e-05,0,1.63398692810458e-05,3.74248695743295e-05,2.95406430013293e-05,4.27487442556375e-05,2.17194177024114e-05,1.64865510959435e-05,0,0,0,0.000156815085611236,0,0,0,0,0,2.11492502590783e-05,0,0,0,0.000163907556138338,0,0,0,0
"g_Hymenoscyphus",0.000274574409665019,7.16589036187746e-05,0.000582750582750583,0.000530102234002272,0.00065424744326986,6.23324814560868e-05,8.98692810457516e-05,8.2334713063525e-05,0.00015755009600709,0.000263617256243098,0.000124886651788866,0.000156622235411463,0,0,0,1.96018857014045e-05,0,0,0,0,0,0,0,0,0.00204498977505112,0.000163907556138338,0,0,0,0
"g_Hyphodiscus",5.49148819330038e-05,0,0.000582750582750583,0,3.44340759615716e-05,0,8.16993464052288e-06,7.48497391486591e-06,9.84688100044311e-06,0,1.62895632768085e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0.000683526999316473,0,0,0,0,0,0
"g_Hypholoma",0,0,0,0,6.88681519231431e-05,0,6.5359477124183e-05,2.99398956594636e-05,5.90812860026587e-05,5.69983256741833e-05,5.97283986816313e-05,9.06760310276892e-05,0,0,0,0,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Hyphopichia",0,0,0,0,3.44340759615716e-05,0,0.000122549019607843,0.000247004139190575,4.92344050022156e-05,0.000113996651348367,0.000119456797363263,0.000115405857671604,1.31976613744045e-05,0,0,0,0,0,0,0,0,0.00012689550155447,0.000152244077705377,0,0,0,0,0,0,0
"g_Hypnea",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hypocrella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24560921309403e-05,0,0,0,0,0,0,0,0,0
"g_Hypomontagnella",0,0,0.000582750582750583,0.000151457781143506,0,0.000124664962912174,8.16993464052288e-05,1.49699478297318e-05,9.84688100044311e-06,8.5497488511275e-05,6.51582531072342e-05,1.64865510959435e-05,0,0,0,0.000137213199909831,0,0,0.000253580312507547,0,0,0,0,0,0,0.000327815112276676,0,0,0,0
"g_Hypotrichomonas",0,0,0,0,0,0,0,0,0,1.42495814185458e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hypoxylon",0.000439319055464031,0,0,0.000302915562287012,0.000998588202885576,0,0.000375816993464052,0.000471553356636552,0.000384028359017281,0.000434612233265648,0.000445248062899434,0.000511083083974248,0.00104261524857795,0.000301159463936154,0.000206270627062706,0.00122511785633778,0,0.000320752699668556,2.41505059530997e-05,6.18314474741854e-05,0.000302339004480114,0.00112091026373115,0.00127885025272517,0,0,0.00262252089821341,0,0,0,0
"g_Hypsizygus",0,0,0,0,0,0,2.45098039215686e-05,8.2334713063525e-05,1.96937620008862e-05,4.27487442556375e-05,1.08597088512057e-05,2.47298266439152e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hysterangium",0,0,0,0,3.44340759615716e-05,0,0.000163398692810458,0.000194609321786514,0.000147703215006647,0.000135371023476185,0.000217194177024114,0.000148378959863491,0,0,0,0,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Ichthyophthirius",5.49148819330038e-05,7.16589036187746e-05,0.000582750582750583,0,6.88681519231431e-05,0.00018699744436826,0.00147058823529412,0.0019311232700354,0.0018512136280833,0.00227993302696733,0.00203076555517547,0.00154149252747072,0.00104261524857795,0,0,0,0,0,0,0,0,0.000274940253368018,0,0,0,0,0,0,0.000671817265703729,0.00061012812690665
"g_Ignatius",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,4.90047142535112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Ilyonectria",0.000164744645799012,0.00136151916875672,0,0.000833017796289284,0.000172170379807858,0,8.98692810457516e-05,2.24549217445977e-05,0.00012800945300576,3.56239535463646e-05,3.80089809792199e-05,9.89193065756609e-05,0.00035633685710892,0.000150579731968077,0.000412541254125413,3.9203771402809e-05,0,0,2.41505059530997e-05,0,0,0.00012689550155447,0.000350161378722368,0,0,0.000327815112276676,0.000945179584120983,0,0,0
"g_Imleria",5.49148819330038e-05,0,0,7.57288905717531e-05,0,6.23324814560868e-05,2.45098039215686e-05,3.74248695743295e-05,3.93875240017724e-05,7.12479070927292e-05,2.71492721280142e-05,9.89193065756609e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012202562538133
"g_Imshaugia",0,0,0,0,3.44340759615716e-05,0,6.5359477124183e-05,3.74248695743295e-05,4.92344050022156e-05,0.000106871860639094,8.14478163840427e-05,6.59462043837739e-05,0,0,0,0,0,0.00021383513311237,2.41505059530997e-05,0,0,0,7.61220388526886e-05,0,0.000511247443762781,0,0,0,0,0
"g_Infundibulicybe",0,0,0,0,3.44340759615716e-05,0,2.45098039215686e-05,2.99398956594636e-05,5.90812860026587e-05,3.56239535463646e-05,5.42985442560285e-05,8.24327554797174e-05,1.31976613744045e-05,0,0,9.80094285070224e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Inocephalus",0,0,0,0,3.44340759615716e-05,0,8.16993464052288e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Inonotus",0,0,0,0,0,0,1.63398692810458e-05,5.23948174040613e-05,0,7.12479070927291e-06,3.25791265536171e-05,1.64865510959435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Ipomoea",0,0,0,0,0.000275472607692573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Irpex",5.49148819330038e-05,0,0,0,6.88681519231431e-05,6.23324814560868e-05,4.90196078431373e-05,7.48497391486591e-05,4.92344050022156e-05,7.83726978020021e-05,6.51582531072342e-05,7.41894799317457e-05,1.31976613744045e-05,0,0,1.96018857014045e-05,0,0,0,0,0,0.000105746251295392,0,0.000170881749829118,0,0,0,0,0,0
"g_Ishige",0.000164744645799012,7.16589036187746e-05,0,0,0,0,0,2.24549217445977e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Isochrysis",0,0,0,0,3.44340759615716e-05,0,1.63398692810458e-05,1.49699478297318e-05,0,7.12479070927291e-06,1.08597088512057e-05,2.47298266439152e-05,6.59883068720223e-05,7.52898659840386e-05,0,9.80094285070224e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Isospora",0,0,0,0,0,0,0,3.74248695743295e-05,0.000177243858007976,7.12479070927291e-06,7.0588107532837e-05,0.000263784817535096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Isotricha",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Izziella",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Jaagichlorella",0,0.000143317807237549,0,0,0,0,8.16993464052288e-06,7.48497391486591e-06,0,0,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Jaapia",5.49148819330038e-05,0,0,0,0.000103302227884715,0,0.000138888888888889,0.000209579269616245,0.000196937620008862,0.000192369349150369,0.000238913594726525,0.000173108786507407,1.31976613744045e-05,7.52898659840386e-05,0,4.90047142535112e-05,0,0.000106917566556185,0,0,0,0.00012689550155447,0,0,0,0,0,0,0,0
"g_Jackrogersella",0,0,0,0.000151457781143506,3.44340759615716e-05,0,1.63398692810458e-05,7.48497391486591e-06,0,0,0,0,7.91859682464267e-05,0,0,4.90047142535112e-05,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Jakoba",0,0,0,0,0,0,4.90196078431373e-05,2.99398956594636e-05,2.95406430013293e-05,2.13743721278187e-05,1.62895632768085e-05,3.2973102191887e-05,0,0.000451739195904231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Jaminaea",0,0,0,0,0,0,0.000204248366013072,0.0003293388522541,0.000295406430013293,0.0003419899540451,0.000407239081920214,0.000387433950754672,1.31976613744045e-05,7.52898659840386e-05,0,9.80094285070224e-06,0,0,0,0,0,8.45970010363133e-05,0,0,0,0,0,0,0,0
"g_Jenufa",0,0.000286635614475099,0,7.57288905717531e-05,3.44340759615716e-05,0,0.000147058823529412,8.2334713063525e-05,0.000177243858007976,0.000113996651348367,0.000119456797363263,0.000321487746370898,0,0,0,9.80094285070224e-06,0,0.000106917566556185,0,0,0,0,0,0,0,0,0,0,0,0
"g_Jimgerdemannia",0.000164744645799012,0,0,7.57288905717531e-05,3.44340759615716e-05,0.000124664962912174,0.00128267973856209,0.00146705488731372,0.00129978829205849,0.00157457874674931,0.00158008763785043,0.00122000478109982,0.000105581290995236,7.52898659840386e-05,0,0,0,0,0,0,0,0.000888268510881289,1.52244077705377e-05,0.000170881749829118,0,0,0,0,0,0.0012202562538133
"g_Johnson-sea-linkia",0,0,0,0,0,0,8.16993464052288e-06,7.48497391486591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Juglanconis",0,0,0,0,3.44340759615716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52244077705377e-05,0,0,0,0,0,0,0
"g_Kahliella",0,0,0,0,0,0,0,0,0,7.12479070927291e-06,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Kalaharituber",0,0,0,7.57288905717531e-05,0,0,0.000204248366013072,0.000217064243531111,0.000216631382009748,0.000235118093406006,0.000217194177024114,9.89193065756609e-05,2.63953227488089e-05,0,0,3.9203771402809e-05,0,0,0,0,0,6.34477507772349e-05,0,0.000341763499658237,0,0,0,0,0,0
"g_Kallymenia",0,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,1.52244077705377e-05,0,0,0,0,0,0,0
"g_Kalmanozyma",0,0,0,0.000227186671715259,0.00416652319135016,0,8.16993464052288e-06,4.49098434891954e-05,7.87750480035449e-05,3.56239535463646e-05,7.60179619584399e-05,1.64865510959435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Karenia",0,7.16589036187746e-05,0,0.000302915562287012,0,0,0,7.48497391486591e-06,0,0.000128246232766912,1.08597088512057e-05,1.64865510959435e-05,0,0.000225869597952116,0,3.9203771402809e-05,0,0.000320752699668556,0,0,0,0,0,0,0,0.000327815112276676,0,0,0,0
"g_Karlodinium",0,0.000214976710856324,0.000582750582750583,0,0,6.23324814560868e-05,6.5359477124183e-05,7.48497391486591e-05,6.89281670031018e-05,9.97470699298208e-05,0.000179185196044894,9.89193065756609e-05,0,0,0,4.90047142535112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000671817265703729,0
"g_Karstenula",0.000109829763866008,0,0,7.57288905717531e-05,3.44340759615716e-05,0,8.16993464052288e-06,7.48497391486591e-06,0,0,3.25791265536171e-05,0,0,0,0,9.80094285070224e-06,0,0,0,0,5.49707280872935e-05,0,1.52244077705377e-05,0,0,0,0,0,0,0.00061012812690665
"g_Kazachstania",0.000329489291598023,0,0,7.57288905717531e-05,6.88681519231431e-05,0.000249329925824347,0.000678104575163399,0.0009880165567623,0.000699128551031461,0.000990345908588935,0.00089592598022447,0.00101392289240052,0,0.000602318927872308,0.00123762376237624,2.94028285521067e-05,0,0.000106917566556185,0,0,0,8.45970010363133e-05,0,0,0,0.000163907556138338,0,0,0,0.00061012812690665
"g_Kentrophoros",0,0,0,0,0,0,8.16993464052288e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Kickxella",0.000164744645799012,7.16589036187746e-05,0.000582750582750583,0,6.88681519231431e-05,0.000124664962912174,0.000694444444444444,0.000726042469741993,0.000738516075033233,0.000705354280218019,0.000727600493030782,0.000766624625961372,0,0,0,2.94028285521067e-05,0,0.00160376349834278,0,0,0,0.000211492502590783,0,0.000170881749829118,0.000255623721881391,0,0,0,0,0.0012202562538133
